resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
CA00220,ACERO B 400 S,Material,General,kg,0.8,0.8,0.8,0.8,1,EUR,5.87,7.3346,31,31,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Barras corrugadas
AGM00600,"MORTERO DE CEMENTO M2,5 (1:8) CEM II/A-L 32,5 N",Material,Concrete & Cement,m3,70.89,70.89,70.89,70.89,1,EUR,3.78,0.0534,31,31,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,In situ
IM02138,"EQUIPO INCREMENTO POR PARADAS PUERTAS PISO AUT. 0,80 m",Material,General,u,549.6,549.6,549.6,549.6,1,EUR,2730.27,4.9677,31,31,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Ascensores
SA00700,TAPA DE HORMIGÓN ARMADO CON CERCO,Material,General,m2,34.9,34.9,34.9,34.9,1,EUR,20.59,0.5899,31,31,SANEAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),SANEAMIENTO,A pie de bajante
CH80040,"HORMIGÓN HA-35/P/20/XC2, SUMINISTRADO",Material,General,m3,107.0,107.0,107.0,107.0,1,EUR,25.68,0.24,31,31,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Bidireccionales
03ACC00010,ACERO EN BARRAS CORRUGADAS B400S EN CIMENT.,Material,General,kg,1.35,1.35,1.35,1.35,1,EUR,80.82,59.8648,31,31,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Arriostramientos
TO00200,OF. 1ª ALICATADOR,Labor,Labor,h,23.17,23.17,23.17,23.17,1,EUR,9.61,0.4147,31,31,REVESTIMIENTOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),REVESTIMIENTOS,Especiales
CH80020,"HORMIGÓN HA-30/P/20/XC2, SUMINISTRADO",Material,General,m3,102.8,102.8,102.8,102.8,1,EUR,34.58,0.3364,30,30,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Arriostramientos
IF22600,"LLAVE PASO ESCUADRA DIÁM. 1/2""",Material,General,u,4.59,4.59,4.59,4.59,1,EUR,6.73,1.4667,30,30,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Bidé
RS08200,PULIDO ABRILLANTADO DE SOLERÍA,Material,General,m2,3.87,3.87,3.87,3.87,1,EUR,2.84,0.7333,30,30,SANEAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),SANEAMIENTO,SANEAMIENTO
QW00200,JUNTA DE ESTANQUIDAD,Material,General,m,0.5,0.5,0.5,0.5,1,EUR,0.86,1.7276,29,29,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Encuentros
CP00100,BENTONITA,Material,General,kg,0.22,0.22,0.22,0.22,1,EUR,6.74,30.6552,29,29,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Muros pantalla
IF16700,JUEGO DE RAMALILLOS,Material,General,u,4.11,4.11,4.11,4.11,1,EUR,3.9,0.9483,29,29,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Bidé
18TI0001,Técnico en inspección,Material,General,h,130.67,130.67,130.67,130.67,1,EUR,392.01,3.0,28,28,"CONTROL DE CALIDAD, PRUEBAS Y ENSAYOS",Base de Costes de la Construccion de Andalucia (BCCA 2023),"CONTROL DE CALIDAD, PRUEBAS Y ENSAYOS",ESTRUCTURAS DE HORMIGÓN
CB00500,BOVEDILLA CERÁMICA,Material,General,u,2.37,2.37,2.37,2.37,1,EUR,11.8,4.9783,27,27,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Autorresistentes
US25053,JUNTA DE GOMA DIÁM. 100 mm,Material,General,u,1.45,1.45,1.45,1.45,1,EUR,3.38,2.3333,27,27,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
FP01800,PASTA PARA JUNTAS DE PLACAS DE YESO LAMINADO,Material,General,kg,1.17,1.17,1.17,1.17,1,EUR,0.95,0.8115,26,26,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,ARCOS Y BÓVEDAS DE LADRILLO
IE02600,CABLE COBRE 1x16 mm2 H07V-K(AS),Material,Electrical,m,6.01,6.01,6.01,6.01,1,EUR,11.19,1.8612,26,26,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Circuitos
FL00300,"LADRILLO CERÁM. HUECO DOBLE 24x11,5x9 cm",Material,General,mu,182.5,182.5,182.5,182.5,1,EUR,23.96,0.1313,26,26,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Fábricas
IE05200,CAJILLO UNIVERSAL ENLAZABLE,Material,General,u,0.36,0.36,0.36,0.36,1,EUR,0.65,1.8077,26,26,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Puntos de luz
UJ00100,ABONOS,Material,General,t,214.13,214.13,214.13,214.13,1,EUR,0.51,0.0024,26,26,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Arboles
IC50400,PURGADOR MANUAL,Material,General,u,0.72,0.72,0.72,0.72,1,EUR,0.81,1.124,25,25,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Emisores
FL01100,"LADRILLO CERÁM. PERF. TALADRO PEQUEÑO C/V 24x11,5x5 cm",Material,General,mu,155.6,155.6,155.6,155.6,1,EUR,10.83,0.0696,25,25,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Especiales
IF29100,"TUBO PVC DIÁM. 40x1,9 mm",Material,General,m,1.52,1.52,1.52,1.52,1,EUR,2.81,1.847,25,25,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plásticos
XI01800,MEMBRANA BETÚN MODIF. ARM. DOBLE POLIETILENO 4 mm,Material,General,m2,7.66,7.66,7.66,7.66,1,EUR,9.27,1.21,24,24,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Encuentros
RS08300,PULIDO ACRISTALADO DE SOLERÍA,Material,General,m2,4.02,4.02,4.02,4.02,1,EUR,2.35,0.5833,24,24,REVESTIMIENTOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),REVESTIMIENTOS,Peldaños
IF29000,"TUBO PVC DIÁM. 32x2,4 mm",Material,General,m,1.19,1.19,1.19,1.19,1,EUR,1.76,1.4813,24,24,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plásticos
PW00300,SELLADORA,Material,General,kg,4.42,4.42,4.42,4.42,1,EUR,1.67,0.3788,24,24,DEMOLICIONES Y TRABAJOS PREVIOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),DEMOLICIONES Y TRABAJOS PREVIOS,Aire acondicionado
US25062,JUNTA DE GOMA DIÁM. 200 mm,Material,General,u,5.18,5.18,5.18,5.18,1,EUR,9.28,1.7917,24,24,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Acometidas
ER00100,CANON GESTION DE RESIDUOS MIXTOS,Material,General,m3,13.44,13.44,13.44,13.44,1,EUR,13.44,1.0,24,24,GESTIÓN DE RESIDUOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),GESTIÓN DE RESIDUOS,Varios
FL01000,"LADRILLO CERÁM. PERF. TALADRO GRANDE PARA REVESTIR 24x11,5x5 cm",Material,General,mu,160.0,160.0,160.0,160.0,1,EUR,24.34,0.1521,24,24,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Citaras
XI02700,PINTURA OXIASFALTO,Material,General,kg,1.89,1.89,1.89,1.89,1,EUR,2.59,1.369,23,23,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
AGL00200,LECHADA DE CAL AÉREA CL 90,Material,General,m3,212.86,212.86,212.86,212.86,1,EUR,0.22,0.001,23,23,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Encuentros
RS08400,PULIDO SOLERÍA,Material,General,m2,3.41,3.41,3.41,3.41,1,EUR,3.41,1.0,22,22,REVESTIMIENTOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),REVESTIMIENTOS,Solerías
KM05300,MADERA SAPELLY,Material,General,m3,941.5,941.5,941.5,941.5,1,EUR,1.07,0.0011,22,22,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Barnizar
KA00200,ACERO EN PLETINAS MANUFACTURADO,Material,General,kg,1.5,1.5,1.5,1.5,1,EUR,11.04,7.3619,21,21,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
US25059,JUNTA DE GOMA DIÁM. 150 mm,Material,General,u,2.9,2.9,2.9,2.9,1,EUR,5.11,1.7619,21,21,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Acometidas
FL00400,"LADRILLO CERÁM. HUECO DOBLE 24x11,5x7 cm",Material,General,mu,170.0,170.0,170.0,170.0,1,EUR,8.14,0.0479,21,21,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Varios
IE02700,CABLE COBRE 1x16 mm2 RZ1-K(AS),Material,Electrical,m,5.71,5.71,5.71,5.71,1,EUR,13.18,2.3086,21,21,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Conductores
MR00400,RULO VIBRATORIO,Equipment,General,h,34.64,34.64,34.64,34.64,1,EUR,0.93,0.0269,21,21,ACONDICIONAMIENTO DE TERRENOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ACONDICIONAMIENTO DE TERRENOS,Explanaciones
KM04200,LISTÓN PINO FLANDES 70X30 mm,Material,General,m,3.6,3.6,3.6,3.6,1,EUR,11.37,3.1571,21,21,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Barnizar
UJ00165,ABONO BIOLÓGICO,Material,General,kg,0.5,0.5,0.5,0.5,1,EUR,4.41,8.8263,21,21,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Arboles
IE13500,CEBADOR,Material,General,u,1.08,1.08,1.08,1.08,1,EUR,2.57,2.381,21,21,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Iluminación
KM08000,TAPAJUNTAS SAPELLY 60X15 mm,Material,General,m,2.48,2.48,2.48,2.48,1,EUR,11.36,4.5805,20,20,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Barnizar
CH02940,"HORMIGÓN HA-25/F/20/XC2, SUMINISTRADO",Material,General,m3,100.15,100.15,100.15,100.15,1,EUR,40.21,0.4014,20,20,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Muros pantalla
RS00600,BALDOSA CERÁMICA 14x28 cm,Material,General,u,0.2,0.2,0.2,0.2,1,EUR,3.32,16.5962,19,19,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Encuentros
CW00600,DESENCOFRANTE,Material,General,l,1.85,1.85,1.85,1.85,1,EUR,0.69,0.3714,19,19,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Madera
ME00500,RETROEXCAVADORA CON MARTILLO,Equipment,General,h,91.99,91.99,91.99,91.99,1,EUR,22.61,0.2458,19,19,DEMOLICIONES Y TRABAJOS PREVIOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),DEMOLICIONES Y TRABAJOS PREVIOS,Pavimentos
US20600,BOCA RIEGO DIÁM. 60 mm,Material,General,u,101.19,101.19,101.19,101.19,1,EUR,101.19,1.0,19,19,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
US20650,ARQUETA FUNDICIÓN BOCA RIEGO,Material,General,u,69.27,69.27,69.27,69.27,1,EUR,69.27,1.0,19,19,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
MP00500,"PANTALLA POR P.P. DE TRANSP., MONTAJE Y DESM. DE EQUIPO",Equipment,General,m2,19.73,19.73,19.73,19.73,1,EUR,19.73,1.0,19,19,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Muros pantalla
MP00100,EQUIPO PANTALLA Y GRÚA AUXILIAR (ALQUILER),Equipment,General,u,268.21,268.21,268.21,268.21,1,EUR,79.12,0.295,19,19,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Muros pantalla
US20625,BOCA RIEGO ARQ. INCORP. DIÁM. 40 mm,Material,General,u,165.86,165.86,165.86,165.86,1,EUR,165.86,1.0,19,19,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
XT14000,"POLIESTIRENO PLANCHAS RIGIDAS, DENS. 12 kg/m3",Material,General,m3,207.34,207.34,207.34,207.34,1,EUR,2.23,0.0108,18,18,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Varios
IF92975,TUBO CORRUGADO P/POLIETILENO DIÁM. 32 mm,Material,General,m,0.44,0.44,0.44,0.44,1,EUR,0.44,1.01,18,18,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Cobre
CV00200,VIGUETA AUTORRESISTENTE PRETENSADA,Material,General,m,6.77,6.77,6.77,6.77,1,EUR,11.27,1.6654,18,18,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Autorresistentes
MK01300,AUTOVOLQUETE,Equipment,General,h,5.21,5.21,5.21,5.21,1,EUR,0.52,0.1001,18,18,ACONDICIONAMIENTO DE TERRENOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ACONDICIONAMIENTO DE TERRENOS,Medios mecánicos
IE02000,"CABLE COBRE 1x2,5 mm2 H07V-K",Material,Electrical,m,0.94,0.94,0.94,0.94,1,EUR,8.0,8.5106,18,18,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Circuitos
TO01200,OF. 1ª YESERO,Labor,Labor,h,23.17,23.17,23.17,23.17,1,EUR,23.36,1.0083,18,18,DEMOLICIONES Y TRABAJOS PREVIOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),DEMOLICIONES Y TRABAJOS PREVIOS,Aire acondicionado
AGM00100,"MORTERO DE CEMENTO CEM II/A-L 32,5 N (1:1)",Material,Concrete & Cement,m3,188.35,188.35,188.35,188.35,1,EUR,2.26,0.012,17,17,REVESTIMIENTOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),REVESTIMIENTOS,Varios
UE04300,TUBO FIBROCEMENTO LIGERO DIÁM. 100 mm,Material,Concrete & Cement,m,3.95,3.95,3.95,3.95,1,EUR,3.99,1.01,17,17,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Líneas generales de alimentación
KA00500,ACERO EN PERFILES TUBULARES MANUFACTURADO,Material,General,kg,2.01,2.01,2.01,2.01,1,EUR,139.84,69.5735,17,17,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles
FL00200,"LADRILLO CERÁMICO GAFA 25x11,5x7 cm",Material,General,mu,87.04,87.04,87.04,87.04,1,EUR,3.08,0.0354,17,17,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Fábricas
15SWP00005,"POZO DE REGISTRO CIRCULAR DE 1,20 m DE DIÁM.",Material,General,u,650.34,650.34,650.34,650.34,1,EUR,650.34,1.0,17,17,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
PP00100,PINTURA PLÁSTICA,Material,General,kg,2.27,2.27,2.27,2.27,1,EUR,1.85,0.8147,17,17,DEMOLICIONES Y TRABAJOS PREVIOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),DEMOLICIONES Y TRABAJOS PREVIOS,Aire acondicionado
QW00100,HORMIGÓN CELULAR,Material,General,m3,61.45,61.45,61.45,61.45,1,EUR,7.59,0.1235,17,17,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Faldones
KM00300,CERCO PINO FLANDES 70X40 mm,Material,General,m,7.5,7.5,7.5,7.5,1,EUR,21.24,2.8324,17,17,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Pintar
FL00900,"LADRILLO CERÁM. PERF. TALADRO GRANDE C/V 24x11,5x5 cm",Material,General,mu,570.0,570.0,570.0,570.0,1,EUR,60.22,0.1056,17,17,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Citaras
XI00800,IMPRIMADOR DE BASE ASFÁLTICA,Material,General,kg,1.84,1.84,1.84,1.84,1,EUR,1.14,0.6174,17,17,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Encuentros
IF29200,"TUBO PVC DIÁM. 50x2,4 mm",Material,General,m,1.95,1.95,1.95,1.95,1,EUR,3.46,1.7719,17,17,SANEAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),SANEAMIENTO,Elementos complementarios
TO00500,OF. 1ª ESCAYOLISTA,Labor,Labor,h,23.17,23.17,23.17,23.17,1,EUR,9.62,0.415,16,16,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Varios
XI01100,"LÁMINA POLIETILENO 0,2 mm",Material,General,m2,0.69,0.69,0.69,0.69,1,EUR,0.72,1.0481,16,16,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Varios
CA00520,ACERO ELECTROSOLDADO ME B 500 S EN MALLA,Material,General,kg,1.2,1.2,1.2,1.2,1,EUR,3.21,2.6714,16,16,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Mallas electrosoldadas
CA80030,ARMADURA TRIANGULADA DE ACERO AHT-500,Material,General,kg,4.76,4.76,4.76,4.76,1,EUR,6.02,1.2652,16,16,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Hormigón
IE02200,CABLE COBRE 1x6 mm2 H07V-K,Material,Electrical,m,2.09,2.09,2.09,2.09,1,EUR,10.24,4.8981,16,16,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Circuitos
IC81250,GAS REFRIGERANTE ALTA SEGURIDAD R-410A,Material,General,kg,8.95,8.95,8.95,8.95,1,EUR,0.63,0.07,16,16,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Valvulería y canalizaciones
AGP00100,PASTA DE ESCAYOLA,Material,General,m3,276.21,276.21,276.21,276.21,1,EUR,2.59,0.0094,16,16,REVESTIMIENTOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),REVESTIMIENTOS,Enlucidos
IC81200,DERIVACIÓN LÍNEA FRIGORÍFICA COBRE PARA SISTEMA VRV,Material,General,u,152.29,152.29,152.29,152.29,1,EUR,17.06,0.112,16,16,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Valvulería y canalizaciones
AGM01000,"MORTERO CEM. BLANCO M5 (1:6) BL II/A-L 42,5 R + PLAST.",Material,General,m3,121.5,121.5,121.5,121.5,1,EUR,3.13,0.0258,15,15,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Hormigón
XT00900,"COQUILLA ESP. ELAST. POLIET. 0,040 W/mºC 28x10 mm DIÁM. x ESP.",Material,General,m,0.93,0.93,0.93,0.93,1,EUR,0.85,0.9157,15,15,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Cobre
KM04500,LISTÓN PINO FLANDES100X30 mm,Material,General,m,4.57,4.57,4.57,4.57,1,EUR,11.3,2.4733,15,15,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Barnizar
VW01100,MASILLA PLASTICA,Material,General,kg,0.56,0.56,0.56,0.56,1,EUR,0.6,1.0667,15,15,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,Coloreados
EH00150N,CANON GESTION DE MEZCLA BITUMINOSA,Material,General,m³,4.75,4.75,4.75,4.75,1,EUR,4.75,1.0,15,15,GESTIÓN DE RESIDUOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),GESTIÓN DE RESIDUOS,Residuos mezclados
UE04900,TUBERÍA PVC LIGERA DIÁM. 90 mm PARA COND. CABLES,Material,Pipes & Fittings,m,1.76,1.76,1.76,1.76,1,EUR,1.78,1.01,15,15,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Líneas generales de alimentación
CW00500,MALLA TIPO GALLINERO,Material,General,m2,2.51,2.51,2.51,2.51,1,EUR,2.76,1.1,15,15,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,ESTRUCTURAS
AEH00100,TRANSPORTE INTERIOR MECANICO DE RESIDUOS PETREOS SELECCIONADOS A,Material,General,m3,5.89,5.89,5.89,5.89,1,EUR,5.89,1.0,15,15,GESTIÓN DE RESIDUOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),GESTIÓN DE RESIDUOS,Varios
EH00140N,CANON GESTION DE RESIDUOS HORMIGÓN Y CERÁMICOS,Material,General,m³,7.53,7.53,7.53,7.53,1,EUR,7.53,1.0,15,15,GESTIÓN DE RESIDUOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),GESTIÓN DE RESIDUOS,Residuos mezclados
IC40800,GAS FRIGORÍFICO,Material,General,kg,9.87,9.87,9.87,9.87,1,EUR,103.63,10.5,15,15,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos de producción de frio y calor
IE02900,CABLE COBRE 1x25 mm2 RZ1-K(AS),Material,Electrical,m,8.61,8.61,8.61,8.61,1,EUR,21.74,2.525,14,14,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Líneas generales de alimentación
HS02100,SOPORTE METALICO DIÁM. 50 mm,Material,Steel & Metal,u,17.98,17.98,17.98,17.98,1,EUR,5.68,0.3159,14,14,SEGURIDAD Y SALUD,Base de Costes de la Construccion de Andalucia (BCCA 2023),SEGURIDAD Y SALUD,Acotamiento
FP01200,PLACA DE YESO LAMINADO DE 13 mm,Material,General,m2,4.7,4.7,4.7,4.7,1,EUR,8.39,1.7857,14,14,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Placas de yeso laminado
IF17200,JUEGO TORNILLOS FIJACIÓN CROMADOS CAL. MEDIA,Material,General,u,3.25,3.25,3.25,3.25,1,EUR,3.25,1.0,14,14,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Bidé
FL01500,RASILLÓN CERÁMICO 100x25x4 cm,Material,General,u,1.26,1.26,1.26,1.26,1,EUR,5.1,4.0511,14,14,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Formación de pendientes
IE01800,"CABLE COBREAPANTALLADO 2x1,5 mm2 LiYCY",Material,Electrical,m,2.14,2.14,2.14,2.14,1,EUR,40.21,18.7879,14,14,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos de producción de frio y calor
IF92977,TUBO CORRUGADO P/POLIETILENO DIÁM. 50 mm,Material,General,m,0.92,0.92,0.92,0.92,1,EUR,1.26,1.3664,14,14,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Cobre
02ZBB00002,"EXC. ZANJAS, TIERRA C. MEDIA, M. MANUALES, PROF. MÁX. 1,50 m",Material,General,m3,52.82,52.82,52.82,52.82,1,EUR,37.88,0.7171,14,14,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Conductos
AGY00200,PASTA DE YESO BLANCO YF,Material,General,m3,355.83,355.83,355.83,355.83,1,EUR,2.46,0.0069,13,13,DEMOLICIONES Y TRABAJOS PREVIOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),DEMOLICIONES Y TRABAJOS PREVIOS,Aire acondicionado
XT06300,"COQUILLA ESP. ELAST. CAUCHO/VINILO 0,028 W/mk 12x13 mm",Material,General,m,1.67,1.67,1.67,1.67,1,EUR,1.61,0.9631,13,13,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Equipos y elementos auxiliares
IF92974,TUBO CORRUGADO P/POLIETILENO DIÁM. 25 mm,Material,General,m,0.22,0.22,0.22,0.22,1,EUR,0.22,1.01,13,13,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Cobre
IE13700,REACTANCIA 40 W,Material,General,u,5.61,5.61,5.61,5.61,1,EUR,10.79,1.9231,13,13,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Iluminación
CV00300,VIGUETA SEMIRRESISTENTE DE ARMADURA RÍGIDA,Material,General,m,5.33,5.33,5.33,5.33,1,EUR,9.76,1.8313,13,13,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Semirresistentes
CV00100,VIGUETA AUTORRESISTENTE DE ARMADURA RÍGIDA,Material,General,m,5.07,5.07,5.07,5.07,1,EUR,9.28,1.8313,13,13,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Autorresistentes
